id,listing_url,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
9851852,https://www.airbnb.com/rooms/9851852,0,0,0,,,,,,,,,,,f,1,1,0,0,
9607380,https://www.airbnb.com/rooms/9607380,1,0,0,06/01/2021,06/01/2021,5,5,5,5,5,5,5,,f,1,1,0,0,0.02
9852809,https://www.airbnb.com/rooms/9852809,87,24,0,01/01/2016,19/05/2024,4.92,4.94,4.86,4.98,4.99,4.98,4.88,,f,1,1,0,0,0.84
9854151,https://www.airbnb.com/rooms/9854151,13,1,0,05/01/2016,22/12/2023,4.92,5,4.92,5,5,4.92,5,,f,1,1,0,0,0.13
9608307,https://www.airbnb.com/rooms/9608307,26,15,0,05/01/2016,26/05/2024,4.96,4.88,4.96,5,5,4.88,4.96,,f,1,1,0,0,0.25
9855936,https://www.airbnb.com/rooms/9855936,57,11,0,12/01/2016,03/04/2024,4.86,4.93,4.7,4.98,4.98,4.89,4.89,,f,3,3,0,0,0.55
9608582,https://www.airbnb.com/rooms/9608582,2,2,0,01/01/2024,08/01/2024,5,5,5,5,5,5,5,,f,1,1,0,0,0.33
9867103,https://www.airbnb.com/rooms/9867103,28,2,0,19/12/2016,12/01/2024,4.89,4.61,4.93,4.82,4.89,4.79,4.93,,f,17,5,12,0,0.31
9615035,https://www.airbnb.com/rooms/9615035,12,0,0,31/01/2016,14/02/2022,4.5,4.83,4,4.58,4.83,5,4.5,,f,2,2,0,0,0.12
9868142,https://www.airbnb.com/rooms/9868142,28,7,0,23/01/2016,28/05/2024,4.89,5,4.93,4.96,4.93,4.86,4.86,,f,2,2,0,0,0.27
9619449,https://www.airbnb.com/rooms/9619449,9,9,1,10/03/2024,03/06/2024,5,5,4.78,5,5,5,4.67,,f,1,1,0,0,2.41
9870403,https://www.airbnb.com/rooms/9870403,161,24,0,02/01/2016,19/05/2024,4.81,4.88,4.88,4.88,4.96,4.94,4.78,,t,2,2,0,0,1.56
9875143,https://www.airbnb.com/rooms/9875143,9,1,0,11/02/2016,02/02/2024,4.89,5,5,5,5,4.89,4.78,,f,1,1,0,0,0.09
9881529,https://www.airbnb.com/rooms/9881529,0,0,0,,,,,,,,,,,f,1,1,0,0,
9620739,https://www.airbnb.com/rooms/9620739,11,1,0,08/01/2017,09/03/2024,4.36,4.27,4.55,4.73,4.73,4.09,4.64,,f,9,9,0,0,0.12
9621122,https://www.airbnb.com/rooms/9621122,7,1,0,09/01/2017,02/01/2024,5,4.57,5,5,5,5,5,,f,1,1,0,0,0.08
9883609,https://www.airbnb.com/rooms/9883609,86,22,0,18/02/2018,30/04/2024,4.8,4.78,4.83,4.9,4.87,4.94,4.74,,f,1,1,0,0,1.11
9887990,https://www.airbnb.com/rooms/9887990,85,12,0,03/01/2016,07/05/2024,4.87,4.92,5,4.97,4.98,4.92,4.91,,f,2,2,0,0,0.82
9888115,https://www.airbnb.com/rooms/9888115,55,5,0,10/01/2016,24/03/2024,4.93,4.95,5,4.95,4.95,4.91,4.8,,f,2,2,0,0,0.53
9637699,https://www.airbnb.com/rooms/9637699,11,4,0,10/05/2019,11/02/2024,5,5,5,5,5,4.82,5,,f,3,2,1,0,0.18
9638743,https://www.airbnb.com/rooms/9638743,7,1,0,05/01/2018,06/01/2024,5,5,5,5,5,4.71,4.86,,f,2,2,0,0,0.09
9896277,https://www.airbnb.com/rooms/9896277,0,0,0,,,,,,,,,,,f,1,1,0,0,
9897068,https://www.airbnb.com/rooms/9897068,50,5,0,22/12/2015,21/05/2024,4.68,4.76,4.63,4.8,4.69,4.82,4.59,,f,5,5,0,0,0.48
9640145,https://www.airbnb.com/rooms/9640145,68,7,0,28/12/2015,09/03/2024,4.91,4.88,4.91,4.97,4.99,4.88,4.84,,f,3,2,1,0,0.66
9897743,https://www.airbnb.com/rooms/9897743,0,0,0,,,,,,,,,,,f,1,1,0,0,
9642080,https://www.airbnb.com/rooms/9642080,93,5,0,08/11/2016,11/05/2024,4.8,4.88,4.88,4.7,4.87,4.93,4.83,,f,4,4,0,0,1
9643037,https://www.airbnb.com/rooms/9643037,9,1,1,03/01/2016,31/05/2024,5,5,4.88,5,5,4.75,4.63,,f,6,6,0,0,0.09
9899688,https://www.airbnb.com/rooms/9899688,49,4,0,26/12/2015,24/04/2024,4.88,4.9,4.65,4.96,4.96,4.86,4.84,,f,2,2,0,0,0.47
9645644,https://www.airbnb.com/rooms/9645644,84,9,0,01/01/2016,01/05/2024,4.43,4.47,4.48,4.76,4.59,4.89,4.45,,t,2,2,0,0,0.81
9911130,https://www.airbnb.com/rooms/9911130,27,9,0,06/02/2016,30/03/2024,4.89,4.93,4.85,4.93,4.96,4.93,4.78,,f,3,3,0,0,0.26
9915691,https://www.airbnb.com/rooms/9915691,17,5,0,06/01/2016,05/05/2024,4.88,5,4.82,4.94,4.94,4.76,4.59,,f,2,2,0,0,0.16
9646070,https://www.airbnb.com/rooms/9646070,27,8,0,23/12/2016,26/02/2024,5,4.95,4.95,5,5,4.95,4.95,,f,1,1,0,0,0.29
9647782,https://www.airbnb.com/rooms/9647782,39,3,0,29/02/2016,05/05/2024,4.97,5,4.9,5,5,4.97,4.79,,f,1,1,0,0,0.38
9916621,https://www.airbnb.com/rooms/9916621,107,9,0,21/02/2016,15/03/2024,4.87,4.79,4.97,4.97,4.97,4.91,4.7,,f,1,1,0,0,1.05
9656966,https://www.airbnb.com/rooms/9656966,311,43,1,03/01/2016,23/06/2024,4.98,4.98,4.97,4.99,4.99,4.92,4.89,,t,1,1,0,0,3.01
9918823,https://www.airbnb.com/rooms/9918823,5,0,0,09/02/2016,02/01/2023,5,4.8,4.8,5,5,4.8,4.4,,f,1,1,0,0,0.05
9919314,https://www.airbnb.com/rooms/9919314,329,51,1,31/12/2015,08/06/2024,4.91,4.93,4.96,4.98,4.96,4.98,4.88,,f,3,3,0,0,3.18
9658375,https://www.airbnb.com/rooms/9658375,0,0,0,,,,,,,,,,,f,1,1,0,0,
9921038,https://www.airbnb.com/rooms/9921038,4,3,0,09/01/2017,02/04/2024,5,5,5,5,5,5,4.75,,f,2,2,0,0,0.04
9931419,https://www.airbnb.com/rooms/9931419,10,0,0,11/02/2016,05/01/2023,4.4,4.5,4.8,4.9,4.8,4.6,4.2,,f,5,0,5,0,0.1
9660508,https://www.airbnb.com/rooms/9660508,9,0,0,07/06/2018,09/08/2021,5,5,5,5,5,5,5,,f,11,11,0,0,0.12
9936093,https://www.airbnb.com/rooms/9936093,0,0,0,,,,,,,,,,,f,3,3,0,0,
9661584,https://www.airbnb.com/rooms/9661584,72,15,0,09/01/2016,07/01/2024,4.85,4.89,4.88,4.8,4.92,4.89,4.86,,f,1,1,0,0,0.7
9939632,https://www.airbnb.com/rooms/9939632,18,11,1,09/02/2016,02/06/2024,4.94,4.89,5,5,5,5,5,,t,2,2,0,0,0.18
9670813,https://www.airbnb.com/rooms/9670813,34,7,0,13/01/2016,25/04/2024,4.88,4.94,5,4.91,4.94,4.88,4.85,,f,1,1,0,0,0.33
9949005,https://www.airbnb.com/rooms/9949005,1,0,0,31/12/2016,31/12/2016,5,5,4,5,5,4,4,,t,1,1,0,0,0.01
9676335,https://www.airbnb.com/rooms/9676335,2,0,0,11/03/2020,28/12/2020,4.5,4.5,4,5,5,5,4,,f,4,4,0,0,0.04
9951823,https://www.airbnb.com/rooms/9951823,1,0,0,14/01/2016,14/01/2016,4,5,4,5,5,5,5,,t,1,0,1,0,0.01
9679820,https://www.airbnb.com/rooms/9679820,6,0,0,05/01/2016,06/01/2023,4.83,4.83,4.5,5,5,5,5,,f,1,1,0,0,0.06
9953591,https://www.airbnb.com/rooms/9953591,47,0,0,01/02/2016,28/03/2022,4.83,4.87,4.94,4.91,4.85,4.89,4.85,,f,1,0,1,0,0.46
9685425,https://www.airbnb.com/rooms/9685425,0,0,0,,,,,,,,,,,f,1,1,0,0,
9964664,https://www.airbnb.com/rooms/9964664,9,4,0,31/01/2019,28/02/2024,4.89,4.89,4.89,4.89,4.89,4.78,4.78,,f,1,1,0,0,0.14
9702970,https://www.airbnb.com/rooms/9702970,74,19,0,29/12/2015,04/05/2024,5,4.99,5,5,5,4.96,4.99,,f,1,1,0,0,0.71
9965013,https://www.airbnb.com/rooms/9965013,0,0,0,,,,,,,,,,,f,2,1,1,0,
9988032,https://www.airbnb.com/rooms/9988032,15,15,3,03/11/2023,25/06/2024,5,5,5,5,5,4.93,4.93,,f,1,1,0,0,1.88
9703507,https://www.airbnb.com/rooms/9703507,7,0,0,07/01/2016,02/01/2023,4.71,4.57,4.57,4.86,5,4.83,4.57,,f,1,1,0,0,0.07
10003291,https://www.airbnb.com/rooms/10003291,14,0,0,17/12/2016,17/02/2023,4.29,4.64,4.57,4.21,4.57,5,4.5,,f,6,6,0,0,0.15
10006053,https://www.airbnb.com/rooms/10006053,0,0,0,,,,,,,,,,,f,6,6,0,0,
9706673,https://www.airbnb.com/rooms/9706673,41,7,0,05/01/2016,06/05/2024,4.93,4.98,4.9,4.9,4.98,4.9,4.8,,f,1,1,0,0,0.4
10006270,https://www.airbnb.com/rooms/10006270,184,32,0,01/01/2017,25/05/2024,4.74,4.82,4.7,4.77,4.83,4.96,4.74,,t,1,1,0,0,2.02
10006839,https://www.airbnb.com/rooms/10006839,10,1,0,22/03/2016,24/02/2024,4.9,4.9,4.8,4.8,4.9,5,4.8,,f,6,6,0,0,0.1
10008996,https://www.airbnb.com/rooms/10008996,2,0,0,24/03/2016,03/04/2016,5,5,5,5,4.5,5,4.5,,f,1,1,0,0,0.02
10013066,https://www.airbnb.com/rooms/10013066,45,10,1,07/01/2016,16/06/2024,4.76,4.76,4.78,4.78,4.84,4.71,4.62,,f,4,0,4,0,0.44
9707931,https://www.airbnb.com/rooms/9707931,6,6,0,12/11/2023,13/04/2024,4.83,5,5,5,5,5,5,,f,2,0,2,0,0.78
10015661,https://www.airbnb.com/rooms/10015661,11,2,0,02/01/2016,03/02/2024,4.82,4.82,4.64,4.91,4.91,4.91,4.91,,f,11,1,10,0,0.11
10027019,https://www.airbnb.com/rooms/10027019,36,9,0,07/03/2016,24/05/2024,4.97,4.97,4.94,4.97,4.97,4.86,4.86,,f,1,0,1,0,0.36
10028294,https://www.airbnb.com/rooms/10028294,36,11,0,06/01/2016,07/05/2024,4.81,4.83,4.81,4.78,4.83,4.83,4.83,,f,1,1,0,0,0.35
9717522,https://www.airbnb.com/rooms/9717522,39,10,0,29/04/2016,30/04/2024,4.9,4.89,4.87,5,5,4.97,4.82,,f,1,1,0,0,0.39
10044403,https://www.airbnb.com/rooms/10044403,61,9,2,03/01/2016,24/06/2024,4.85,4.87,4.89,4.97,4.95,4.89,4.87,,f,2,2,0,0,0.59
10048332,https://www.airbnb.com/rooms/10048332,48,3,0,31/12/2015,15/01/2024,4.79,4.88,4.78,4.93,4.93,4.98,4.53,,f,36,36,0,0,0.46
9720413,https://www.airbnb.com/rooms/9720413,5,1,0,24/12/2015,07/01/2024,5,5,5,5,5,5,4.8,,f,2,1,1,0,0.05
9721048,https://www.airbnb.com/rooms/9721048,4,0,0,03/01/2017,31/12/2021,5,5,4.75,5,5,5,5,,f,1,1,0,0,0.04
10049306,https://www.airbnb.com/rooms/10049306,142,32,0,16/02/2016,16/05/2024,4.79,4.85,4.7,4.83,4.87,4.35,4.7,,t,20,20,0,0,1.39
9721665,https://www.airbnb.com/rooms/9721665,259,41,4,12/02/2016,16/06/2024,4.86,4.89,4.95,4.95,4.97,4.96,4.88,,f,1,1,0,0,2.54
10056130,https://www.airbnb.com/rooms/10056130,29,2,0,05/01/2016,18/05/2024,4.97,4.93,4.72,5,4.97,4.52,4.86,,f,1,1,0,0,0.28
10061172,https://www.airbnb.com/rooms/10061172,2,0,0,24/11/2018,01/12/2022,5,5,5,5,5,5,5,,f,1,1,0,0,0.03
10062861,https://www.airbnb.com/rooms/10062861,1,0,0,09/01/2020,09/01/2020,5,5,5,5,5,5,5,,f,1,1,0,0,0.02
9723174,https://www.airbnb.com/rooms/9723174,5,1,0,05/03/2016,07/01/2024,5,5,5,5,5,4.6,5,,f,2,1,1,0,0.05
10063002,https://www.airbnb.com/rooms/10063002,149,18,1,05/01/2016,15/06/2024,4.99,4.99,4.98,4.99,5,4.99,4.93,,f,1,1,0,0,1.44
9724078,https://www.airbnb.com/rooms/9724078,6,0,0,05/10/2018,01/08/2021,4.17,4,4.5,3.83,4.33,4.83,4.17,,t,80,80,0,0,0.09
9724494,https://www.airbnb.com/rooms/9724494,2,0,0,03/01/2016,19/02/2016,4,4,4,4,4.5,4.5,3.5,,f,1,1,0,0,0.02
10076879,https://www.airbnb.com/rooms/10076879,114,14,0,27/12/2016,29/04/2024,4.85,4.88,4.83,4.92,4.94,4.92,4.78,,t,2,2,0,0,1.25
9728869,https://www.airbnb.com/rooms/9728869,3,0,0,13/01/2016,30/07/2022,5,5,5,5,5,5,4.67,,f,1,1,0,0,0.03
9730556,https://www.airbnb.com/rooms/9730556,131,27,0,22/12/2015,17/04/2024,4.5,4.52,4.54,4.71,4.73,4.7,4.64,,f,2,2,0,0,1.26
10077145,https://www.airbnb.com/rooms/10077145,91,14,0,28/02/2016,04/04/2024,4.98,4.98,4.91,4.99,4.98,4.89,4.91,,f,1,1,0,0,0.9
9738985,https://www.airbnb.com/rooms/9738985,10,1,0,28/02/2019,16/03/2024,4.9,5,5,5,5,4.5,5,,f,1,1,0,0,0.15
10078814,https://www.airbnb.com/rooms/10078814,3,3,0,04/01/2024,26/02/2024,5,5,4.67,5,5,4.67,4.67,,f,1,1,0,0,0.51
10091850,https://www.airbnb.com/rooms/10091850,28,6,0,27/02/2016,28/02/2024,4.82,4.82,4.82,4.93,4.93,4.79,4.86,,f,1,1,0,0,0.28
9744182,https://www.airbnb.com/rooms/9744182,7,1,0,05/01/2018,03/01/2024,4.86,5,5,5,5,5,5,,f,2,2,0,0,0.09
10091888,https://www.airbnb.com/rooms/10091888,102,11,0,26/02/2016,24/02/2024,4.86,4.92,4.89,4.97,4.97,4.85,4.88,,f,5,5,0,0,1
10092236,https://www.airbnb.com/rooms/10092236,56,0,0,14/01/2016,07/05/2023,4.75,4.73,4.8,4.84,4.89,4.73,4.85,,f,1,0,1,0,0.54
9744394,https://www.airbnb.com/rooms/9744394,13,2,0,31/12/2015,08/01/2024,4.85,4.92,4.92,4.92,5,4.92,4.67,,f,27,26,1,0,0.13
9746284,https://www.airbnb.com/rooms/9746284,123,14,0,29/12/2015,05/04/2024,4.67,4.74,4.88,4.86,4.84,4.66,4.75,,f,2,2,0,0,1.19
10099559,https://www.airbnb.com/rooms/10099559,89,12,0,05/03/2016,29/03/2024,5,5,4.99,5,5,4.97,4.91,,f,1,1,0,0,0.88
9750115,https://www.airbnb.com/rooms/9750115,116,3,0,20/12/2015,28/04/2024,4.79,4.89,4.9,4.94,4.88,4.89,4.73,,t,1,1,0,0,1.12
10110636,https://www.airbnb.com/rooms/10110636,0,0,0,,,,,,,,,,,f,10,1,6,3,
10110808,https://www.airbnb.com/rooms/10110808,5,0,0,31/12/2015,29/12/2019,5,5,4.8,5,5,5,5,,f,10,1,6,3,0.05
9750706,https://www.airbnb.com/rooms/9750706,3,0,0,21/07/2016,11/02/2017,5,4.67,4.67,5,5,5,5,,f,3,1,2,0,0.03
10110885,https://www.airbnb.com/rooms/10110885,0,0,0,,,,,,,,,,,f,10,1,6,3,
9761156,https://www.airbnb.com/rooms/9761156,159,22,2,02/01/2016,23/06/2024,4.91,4.92,4.93,4.86,4.85,4.96,4.86,,f,1,1,0,0,1.54
10116444,https://www.airbnb.com/rooms/10116444,20,0,0,01/02/2017,15/07/2022,4.95,5,4.93,5,5,4.79,4.86,,t,3,3,0,0,0.22
10118408,https://www.airbnb.com/rooms/10118408,38,0,0,09/01/2016,12/04/2017,4.84,4.95,4.97,4.94,4.97,5,4.81,,f,1,0,1,0,0.37
9761350,https://www.airbnb.com/rooms/9761350,83,4,0,26/01/2016,20/05/2024,4.72,4.7,4.88,4.93,4.89,4.96,4.82,,f,1,1,0,0,0.81
10127437,https://www.airbnb.com/rooms/10127437,5,0,0,13/03/2017,04/01/2020,4.6,4.5,5,5,5,5,5,,f,2,2,0,0,0.06
9765045,https://www.airbnb.com/rooms/9765045,0,0,0,,,,,,,,,,,f,1,1,0,0,
10131514,https://www.airbnb.com/rooms/10131514,263,14,0,03/01/2016,15/05/2024,4.76,4.88,4.86,4.87,4.77,4.9,4.77,,t,3,3,0,0,2.54
9766069,https://www.airbnb.com/rooms/9766069,6,1,0,22/03/2016,20/01/2024,4.83,4.83,4.83,5,4.83,4.83,4.83,,f,4,4,0,0,0.06
10135527,https://www.airbnb.com/rooms/10135527,33,5,0,15/02/2016,20/01/2024,4.85,4.91,4.94,4.94,4.97,4.91,4.91,,f,3,2,1,0,0.32
10143702,https://www.airbnb.com/rooms/10143702,57,0,0,09/01/2016,09/12/2019,4.53,4.72,4.77,4.72,4.71,4.87,4.78,,f,2,2,0,0,0.55
9766658,https://www.airbnb.com/rooms/9766658,8,2,0,24/01/2017,01/01/2024,4.75,4.88,4.88,4.88,5,5,4.75,,f,4,4,0,0,0.09
10159311,https://www.airbnb.com/rooms/10159311,61,5,1,03/01/2016,07/06/2024,4.51,4.64,4.66,4.6,4.67,4.7,4.42,,t,64,60,0,0,0.59
10159432,https://www.airbnb.com/rooms/10159432,32,0,0,11/03/2016,04/02/2023,4.91,4.84,4.59,4.59,4.63,4.84,4.81,,f,1,1,0,0,0.32
10162630,https://www.airbnb.com/rooms/10162630,68,8,0,06/05/2016,01/04/2024,4.91,4.93,4.82,4.99,4.99,4.85,4.78,,f,1,1,0,0,0.69
9767384,https://www.airbnb.com/rooms/9767384,48,3,0,28/01/2016,03/03/2024,4.83,4.81,4.88,4.98,4.98,4.91,4.69,,t,9,9,0,0,0.47
10165267,https://www.airbnb.com/rooms/10165267,4,0,0,02/01/2016,12/03/2017,4.75,4.75,5,5,5,4.75,4.75,,f,1,1,0,0,0.04
10174285,https://www.airbnb.com/rooms/10174285,28,1,0,12/01/2016,08/02/2024,4.71,4.75,4.93,4.93,4.86,4.68,4.68,,f,2,1,1,0,0.27
9770680,https://www.airbnb.com/rooms/9770680,0,0,0,,,,,,,,,,,f,1,1,0,0,
9779730,https://www.airbnb.com/rooms/9779730,6,0,0,14/12/2015,05/01/2019,5,5,5,5,4.67,4.83,5,,f,1,1,0,0,0.06
10180867,https://www.airbnb.com/rooms/10180867,2,0,0,01/01/2016,05/01/2016,4.5,4,5,5,5,5,4,,f,1,1,0,0,0.02
10181346,https://www.airbnb.com/rooms/10181346,0,0,0,,,,,,,,,,,f,2,1,1,0,
9781581,https://www.airbnb.com/rooms/9781581,172,0,0,03/01/2016,27/03/2020,5,4.98,4.97,4.99,4.96,4.97,4.94,,f,1,1,0,0,1.66
10186942,https://www.airbnb.com/rooms/10186942,5,3,0,05/01/2016,19/02/2024,5,5,5,4.8,5,4.8,4.8,,f,3,1,2,0,0.05
9783085,https://www.airbnb.com/rooms/9783085,21,2,0,05/12/2017,29/01/2024,5,4.95,5,5,4.86,4.95,4.95,,f,4,4,0,0,0.26
9784108,https://www.airbnb.com/rooms/9784108,29,8,1,25/04/2016,06/06/2024,4.97,5,4.97,4.93,4.97,5,4.93,,f,4,4,0,0,0.29
10188946,https://www.airbnb.com/rooms/10188946,7,1,0,24/12/2016,19/12/2023,5,5,4.86,4.86,5,4.86,4.86,,f,1,0,1,0,0.08
9784399,https://www.airbnb.com/rooms/9784399,47,11,0,19/03/2017,12/04/2024,4.94,4.87,4.89,4.91,4.96,4.94,4.89,,f,1,1,0,0,0.53
10196377,https://www.airbnb.com/rooms/10196377,116,21,1,03/01/2016,22/06/2024,4.72,4.77,4.63,4.87,4.89,4.95,4.63,,f,1,1,0,0,1.12
9784878,https://www.airbnb.com/rooms/9784878,143,25,2,07/01/2016,17/06/2024,4.96,4.99,4.96,4.95,4.94,4.92,4.94,,f,1,1,0,0,1.39
10196600,https://www.airbnb.com/rooms/10196600,13,0,0,29/02/2016,14/11/2018,5,5,5,5,5,4.69,5,,f,3,1,2,0,0.13
10214671,https://www.airbnb.com/rooms/10214671,0,0,0,,,,,,,,,,,f,1,1,0,0,
9786135,https://www.airbnb.com/rooms/9786135,30,3,0,11/09/2016,07/01/2024,4.97,4.93,4.87,5,5,4.93,4.73,,f,2,2,0,0,0.32
10222903,https://www.airbnb.com/rooms/10222903,0,0,0,,,,,,,,,,,f,3,0,3,0,
9789380,https://www.airbnb.com/rooms/9789380,7,4,0,20/02/2023,22/04/2024,5,5,5,5,5,5,5,,f,2,1,1,0,0.42
10223432,https://www.airbnb.com/rooms/10223432,170,5,1,06/01/2016,06/06/2024,4.94,4.91,4.94,4.95,4.95,4.95,4.8,,t,3,3,0,0,1.65
10234012,https://www.airbnb.com/rooms/10234012,47,7,0,20/06/2016,01/02/2024,4.57,4.51,4.15,4.87,4.94,4.38,4.66,,f,5,0,5,0,0.48
9790511,https://www.airbnb.com/rooms/9790511,9,0,0,11/07/2016,11/01/2023,5,4.89,5,5,5,5,5,,f,1,1,0,0,0.09
10235477,https://www.airbnb.com/rooms/10235477,48,7,0,08/02/2016,29/03/2024,4.98,4.98,4.98,4.98,4.94,4.98,4.94,,f,1,1,0,0,0.47
10237069,https://www.airbnb.com/rooms/10237069,0,0,0,,,,,,,,,,,f,1,1,0,0,
9798296,https://www.airbnb.com/rooms/9798296,0,0,0,,,,,,,,,,,f,2,2,0,0,
10240064,https://www.airbnb.com/rooms/10240064,1,0,0,24/12/2020,24/12/2020,5,5,4,5,5,4,5,,f,3,0,3,0,0.02
9801412,https://www.airbnb.com/rooms/9801412,20,6,0,15/11/2016,13/02/2024,4.95,4.9,5,4.9,4.9,4.9,4.9,,t,2,0,2,0,0.22
10240177,https://www.airbnb.com/rooms/10240177,56,2,0,10/02/2016,08/03/2024,4.89,4.91,4.77,4.94,4.91,4.83,4.83,,f,1,1,0,0,0.55
10242686,https://www.airbnb.com/rooms/10242686,3,1,0,22/04/2019,02/01/2024,5,5,5,5,5,5,5,,f,3,0,3,0,0.05
9801542,https://www.airbnb.com/rooms/9801542,7,1,0,11/01/2016,16/03/2024,5,5,5,5,5,5,5,,t,2,0,2,0,0.07
9801549,https://www.airbnb.com/rooms/9801549,72,5,0,11/12/2015,19/04/2024,4.28,4.55,4.38,4.73,4.61,4.51,4.39,,f,5,5,0,0,0.69
10248663,https://www.airbnb.com/rooms/10248663,23,1,0,03/04/2018,03/09/2023,4.91,4.95,4.95,5,5,5,4.91,,f,1,1,0,0,0.3
9801991,https://www.airbnb.com/rooms/9801991,7,0,0,10/01/2016,16/05/2021,4.71,5,5,4.86,5,5,5,,f,2,2,0,0,0.07
10251307,https://www.airbnb.com/rooms/10251307,26,3,0,07/07/2017,30/03/2024,4.88,4.85,4.92,4.92,4.96,4.5,4.92,,f,2,2,0,0,0.31
9802825,https://www.airbnb.com/rooms/9802825,5,1,0,03/02/2020,19/01/2024,4.2,4.4,4,4.8,5,5,4.4,,f,2,2,0,0,0.09
10256010,https://www.airbnb.com/rooms/10256010,1,0,0,05/04/2021,05/04/2021,5,5,5,5,5,5,5,,f,7,7,0,0,0.03
9803696,https://www.airbnb.com/rooms/9803696,10,3,0,27/12/2018,10/01/2024,4.7,4.7,4.8,4.8,4.8,4.7,4.7,,f,1,1,0,0,0.15
10259241,https://www.airbnb.com/rooms/10259241,175,3,0,02/02/2016,05/01/2024,4.95,4.98,4.98,4.96,4.99,4.96,4.9,,f,2,2,0,0,1.71
9807638,https://www.airbnb.com/rooms/9807638,20,3,0,15/06/2017,02/04/2024,5,5,4.8,4.84,4.95,4.89,4.84,,f,1,1,0,0,0.23
9814252,https://www.airbnb.com/rooms/9814252,2,0,0,17/04/2016,12/01/2023,4,4.5,4.5,4,5,4.5,4,,f,1,1,0,0,0.02
10274663,https://www.airbnb.com/rooms/10274663,54,10,1,28/06/2016,22/06/2024,4.81,4.89,4.54,4.92,5,4.81,4.87,,f,2,0,2,0,0.55
9820242,https://www.airbnb.com/rooms/9820242,0,0,0,,,,,,,,,,,f,1,1,0,0,
10274732,https://www.airbnb.com/rooms/10274732,102,18,0,31/12/2016,14/05/2024,4.85,4.81,4.84,4.94,4.88,4.9,4.77,,f,2,2,0,0,1.12
10302774,https://www.airbnb.com/rooms/10302774,0,0,0,,,,,,,,,,,f,1,1,0,0,
10321352,https://www.airbnb.com/rooms/10321352,51,9,1,04/03/2016,04/06/2024,4.96,4.96,4.88,4.98,4.96,4.82,4.98,,f,1,1,0,0,0.5
10285044,https://www.airbnb.com/rooms/10285044,91,23,0,18/02/2016,13/04/2024,4.89,4.96,4.99,4.92,4.97,4.93,4.8,,f,2,2,0,0,0.89
10322460,https://www.airbnb.com/rooms/10322460,9,3,0,03/02/2020,15/03/2024,4.78,4.78,4.78,4.44,4.89,4.89,4.67,,f,7,7,0,0,0.17
10287789,https://www.airbnb.com/rooms/10287789,3,0,0,31/01/2017,06/02/2023,5,5,5,5,5,5,5,,f,2,2,0,0,0.03
10331014,https://www.airbnb.com/rooms/10331014,0,0,0,,,,,,,,,,,f,1,0,1,0,
10299627,https://www.airbnb.com/rooms/10299627,68,14,0,27/07/2016,06/04/2024,4.88,4.87,4.87,4.91,4.9,4.79,4.88,,f,2,1,1,0,0.7
10302598,https://www.airbnb.com/rooms/10302598,32,7,0,07/01/2016,04/04/2024,4.63,4.69,4.56,4.94,4.94,4.9,4.48,,t,7,4,3,0,0.31
10331572,https://www.airbnb.com/rooms/10331572,4,0,0,24/04/2016,02/01/2023,4.75,4.75,4.25,5,5,4.75,4.25,,f,1,1,0,0,0.04
10345717,https://www.airbnb.com/rooms/10345717,58,18,0,06/01/2017,12/05/2024,4.53,4.69,4.59,4.71,4.64,4.9,4.57,,f,83,82,1,0,0.64
10351404,https://www.airbnb.com/rooms/10351404,0,0,0,,,,,,,,,,,f,1,1,0,0,
10821702,https://www.airbnb.com/rooms/10821702,33,0,0,20/03/2016,03/01/2020,4.91,4.86,4.86,4.82,4.86,4.96,4.79,,f,2,2,0,0,0.33
10356529,https://www.airbnb.com/rooms/10356529,40,3,0,20/03/2016,08/03/2024,5,5,4.95,5,5,4.95,4.95,,f,1,1,0,0,0.4
10821781,https://www.airbnb.com/rooms/10821781,36,6,0,29/02/2016,26/03/2024,4.94,4.94,4.97,5,5,4.94,4.86,,t,4,4,0,0,0.35
10370491,https://www.airbnb.com/rooms/10370491,68,8,0,13/06/2016,15/04/2024,4.57,4.65,4.41,4.81,4.9,4.93,4.54,,f,5,5,0,0,0.69
10843887,https://www.airbnb.com/rooms/10843887,7,2,0,09/12/2020,14/11/2023,4.43,4.86,5,4.71,4.29,4.86,4.57,,f,2,2,0,0,0.16
10376045,https://www.airbnb.com/rooms/10376045,68,10,0,04/01/2018,14/03/2024,4.99,4.9,4.97,4.93,4.99,4.99,4.94,,f,1,0,1,0,0.86
10845363,https://www.airbnb.com/rooms/10845363,32,6,0,27/06/2019,07/02/2024,4.38,4.41,4.44,4.63,4.44,4.72,4.38,,f,2,2,0,0,0.52
10377262,https://www.airbnb.com/rooms/10377262,32,5,0,11/03/2016,20/10/2023,4.84,4.88,4.88,4.91,4.97,4.94,4.88,,f,1,0,1,0,0.32
10847715,https://www.airbnb.com/rooms/10847715,127,0,0,04/03/2016,31/01/2021,4.8,4.9,4.94,4.96,4.96,4.97,4.9,,f,1,1,0,0,1.25
